"Progress","Duration..in.seconds.","Finished","ResponseId","Q_RecaptchaScore","Prolific_ID","punishmore_1","punishmore_2","parsimony_1","parsimony_2","threestrikes_1","threestrikes_2","LWOP","deathpenalty","AttnCheck1","rates_1","rates_2","fear_1","fear_2","fear_3","AttnCheck2","dueprocess_1","dueprocess_2","dueprocess_3","uncertain_1","uncertain_2","uncertain_3","uncertain_4","hate_1","hate_2","hate_3","anger_1","anger_2","exclusion_1","exclusion_2","exclusion_3","degrad_1","degrad_2","degrad_3","suffer_1","suffer_2","prisonvi_1","prisonvi_2","harsh_1","harsh_2","harsh_3","revenge_1","revenge_2","revenge_3","rwa_1","rwa_2","rwa_3","rwa_4","rwa_5","sdo_1","sdo_2","sdo_3","sdo_4","sdo_5","sdo_6","sdo_7","sdo_8","venge_1","venge_2","venge_3","venge_4","venge_5","vprone_1","vprone_2","vprone_3","vprone_4","Raceresent_1","Raceresent_2","Raceresent_3","Raceresent_4","TV_1","TV_2","TV_3","TV_4","TV_5","TV_6","TV_7","TV_8","TV_9","Sentence_1","Sentence_OpenEnd1","Sentence_OpenEnd2","age_1","gender","race","education","politid","feedback","vignette","response_order","X","X.1","X.2","punishmore_1_R","parsimony_1_R","parsimony_2_R","hate_2_R","degrad_1_R","prisonvi_1_R","prisonvi_2_R","harsh_2_R","fear_1_R","rwa_3_R","sdo_3_R","sdo_4_R","sdo_7_R","sdo_8_R","venge_1_R","venge_5_R","Raceresent_1_R","Raceresent_4_R","dueprocess_2_R","Sentence_z","punishmore_comp","parsimony_comp","threestrikes_comp","punitiveness_8item","punitiveness_8item_z","punitiveness_agg","crime_rates_comp","fear_comp","crime_concerns_agg","hatred_comp","anger_comp","emotions_agg","exclusion_comp","degradation_comp","suffering_comp","prisonvi_comp","harsh_comp","revenge_comp","hostile_agg","rwa_comp","sdo_comp","venge_comp","vprone_comp","raceresent_comp","bloodsports_comp","personality_agg","dueprocess_comp","uncertain_comp","process_agg","political_group"
100,454,1,"R_1qxJ8CF1NPlNqgm",1,"62bdd6fe637d9a0b988a5a7c",3,4,3,5,5,5,5,3,9,3,4,4,3,5,4,3,5,4,4,3,3,5,5,1,5,5,4,5,4,5,5,3,3,5,3,2,4,3,4,1,4,3,4,3,5,4,3,3,4,3,5,3,4,4,5,4,3,5,4,4,3,4,3,5,3,3,4,4,5,4,3,6,4,5,2,2,2,2,30,"I give him minimum of 20 years because he murdered the victim.","Id hope his sentence changes his mindset and learns the consequences of theft and murder.",21,1,4,3,5,"",1,409,NA,NA,NA,5,5,3,7,3,6,4,4,4,4,3,5,3,4,5,5,5,3,3,-0.350415439514018,4.5,4,5,4.375,0.262181330561757,-0.0441170544761306,3.5,4,3.8,5.66666666666667,4.5,5.2,4.66666666666667,3,4,5,2.66666666666667,3.66666666666667,3.75,3.6,3.75,4.6,3.75,4,2.5,3.73333333333333,3.33333333333333,3.75,3.57142857142857,"Conservative"
100,1233,1,"R_5rI968TDbvi7egN",0.699999988,"661124ea6eb49e5f25077328",4,7,6,4,7,2,7,7,9,7,7,4,1,2,4,4,7,7,7,4,1,1,4,4,4,5,7,1,1,1,7,7,4,4,7,7,7,1,7,4,7,1,4,7,7,1,7,7,1,7,7,7,1,1,7,7,7,1,7,1,7,1,7,7,1,7,1,7,4,7,7,7,7,7,5,7,7,7,40,"His intentions were clearly to harm her . He kept on attacking her.","Teach him a lesson",43,1,4,4,7,"no comments",2,408,NA,NA,NA,4,2,4,4,1,1,1,1,4,7,1,1,1,1,1,1,1,4,1,0.201595672158449,5.5,3,4.5,5,0.757767991989468,0.479681832073959,7,2.33333333333333,4.2,4,6,4.8,1,4,5.5,1,2,4,2.875,7,1.75,2.2,4,3.25,6.5,3.83333333333333,4,3.25,3.57142857142857,"Conservative"
100,1395,1,"R_1MKTZ5mdAwlu3vE",1,"67d232491fcc58c4a4519aef",4,3,4,6,6,4,5,4,9,5,6,5,5,5,4,5,4,5,4,5,2,4,4,4,5,4,5,4,2,4,6,4,6,4,6,6,6,2,6,3,4,4,4,7,7,7,7,7,5,5,5,6,3,4,5,6,5,5,5,5,5,3,1,1,1,6,4,6,6,5,5,7,5,6,5,7,5,5,30,"The violence was extreme, well beyond what was planned assault and also was premeditated","Public safety and justice for the victim",32,2,1,4,7,"no comments",3,407,NA,NA,NA,4,4,2,4,2,2,2,2,3,1,3,2,3,2,3,3,2,2,4,-0.284169605407477,3.5,3,5,4,-0.0351706662948695,-0.159670135851173,5.5,4.33333333333333,4.8,4.33333333333333,4.5,4.4,3.33333333333333,4,5,2,2.33333333333333,4,3.4375,5.8,3.375,4.2,1.5,3.5,5,3.9,4.66666666666667,3.75,4.14285714285714,"Conservative"
100,1952,1,"R_376SzRVFnyuv1bh",1,"661e05f2473f43cc8d8c13b3",3,5,3,5,2,4,4,4,9,5,6,4,6,5,4,5,7,3,4,5,3,1,5,2,4,5,6,3,3,5,4,3,4,5,5,4,6,4,5,4,3,3,6,3,4,4,4,5,4,2,6,6,4,3,7,7,4,3,4,4,5,7,5,6,2,6,3,5,5,6,5,3,5,1,5,6,5,5,36," Frankie did nothing wrong other than being an informant. he didn't harm Darryl in any way.","Teach Darryl you don't get to just murder innocent people who report crimes to the police. He deserves to spend most of his life there as payment for taking the life on an innocent. if he is ""reformed"" by the end of his sentence, he can go free.",26,1,1,2,6,"The survey was way longer than 15 minutes. ",3,406,NA,NA,NA,5,5,3,6,4,4,2,3,4,4,2,2,1,1,4,3,2,3,1,0.216144448900668,5,4,3,4,-0.0351706662948695,0.0904868913028994,5.5,5,5.2,5,5.5,5.2,3.66666666666667,3.66666666666667,5,3,3.66666666666667,4,3.8125,4,2.375,3.6,5,3.25,5,3.66666666666667,3,3.25,3.14285714285714,"Conservative"
100,800,1,"R_6rjbh1J7uMmZRCL",1,"67f8607be129189cd9ea4c0a",2,4,2,6,5,2,7,6,9,7,6,5,3,3,4,6,7,2,3,5,6,1,2,3,3,5,6,5,6,2,6,2,2,5,5,5,7,2,6,4,2,2,2,2,2,6,2,4,1,1,7,7,2,1,6,7,7,1,2,2,7,1,2,1,1,5,2,5,4,4,3,5,4,7,5,7,3,2,32,"Darryl’s actions involved multiple clear warning signs and escalation: a documented history of violence, prior police reports, a restraining order, and a forced entry while intoxicated. The attack was sustained, aggressive, and continued even as Frankie tried to escape. His choices directly caused her death.","Accountability: He must face real consequences for taking her life and for the repeated violence leading up to it.",29,1,2,6,7,"the study was clear, engaging, and easy to follow. The scenario was vivid enough to take seriously, and the questions felt relevant to the themes you were exploring",2,405,NA,NA,NA,6,6,2,5,2,3,1,2,3,2,1,1,2,1,1,1,3,4,1,-0.433408145289194,5,4,3.5,4.75,0.559533327418384,0.063062591064595,6.5,3,4.4,3.33333333333333,5.5,4.2,4.33333333333333,2,5,2,2.66666666666667,2,2.9375,2.4,1.25,1.4,1.25,3.5,3.5,2.06666666666667,3,3.75,3.42857142857143,"Conservative"
100,1591,1,"R_3i9ulgByidakRAX",1,"6294cced417fa0a733ba14a4",3,5,2,7,7,3,5,7,9,5,7,5,3,4,4,3,7,2,4,5,5,1,5,3,7,5,6,7,7,6,4,5,5,6,6,2,3,6,3,2,6,7,7,6,6,7,5,6,5,5,3,5,3,4,4,5,6,3,4,3,6,6,1,6,7,2,6,7,2,6,5,5,6,7,4,7,1,3,30,"I recommended this sentence for Darryl because of what he did regarding kicking Frankie in the face as this led to his death. Darryl needed to be held accountable for the murder of Frankie from the beating that he gave him. This 30 year sentence is meant to serve as an example to others who might commit this same kind of crime. Darryl needed to be held accountable and this was the right way to do this even considering the victim was a known drug dealer.","This 30-year sentence imposed on the guilty party, Darry Smith, is mean to accomplish the thought that this kind of crime will not be tolerated and there are stiff punishments for these kinds of illegal actions. Citizens like Darryl need to be held accountable for these brutal actions and this is the best way to hold this type of criminal accountable so that they will not do this again in society. This sentence seemed more than appropriate for this kind of heinous crime committed by Darryl to Frankie Williams.",39,1,4,4,6,"This was a very interesting kind of research study about various topics, including a scenario involving a crime and guilty party and perceptions about this whole situation and how it needed to be handled regarding the sentencing phase of this legal scenario. Thank you very much for letting me participate in this research survey and experiment.",3,404,NA,NA,NA,5,6,1,5,4,6,5,5,3,1,5,3,4,3,2,2,6,6,1,-0.284169605407477,5,3.5,5,4.875,0.658650659703926,0.187240527148224,6,3.33333333333333,4.4,5.66666666666667,5.5,5.6,6.66666666666667,4.66666666666667,6,5.5,4.33333333333333,6.66666666666667,5.625,4.8,4,2.8,5,6.25,3.5,4.3,2,3.75,3,"Conservative"
100,1123,1,"R_6feiM83IppmVgNI",1,"682a1996cd2cfa1f1160cb71",1,3,1,7,4,3,6,7,9,6,6,6,2,2,4,3,7,1,5,5,5,1,7,1,7,7,7,7,3,3,7,1,3,3,3,5,5,4,5,3,2,5,2,7,7,1,7,7,3,1,7,7,5,5,5,7,3,1,3,1,1,1,3,5,3,3,5,7,3,7,6,7,5,5,5,7,4,5,30,"I suggested 30 years as the murder was an intentional, brutal murder and an extended assault but not something that seemed planned to a first-degree murder.","I wish that this sentence will save the people, prevent the repetition of such violent retaliation, and to remind people how serious it is to end a life.",42,1,1,4,7,"",3,403,NA,NA,NA,7,7,1,7,1,3,3,3,2,7,1,1,3,1,5,7,5,5,1,-0.284169605407477,5,4,3.5,4.75,0.559533327418384,0.137681861005453,6,2,3.6,7,7,7,4.33333333333333,1.66666666666667,3,3,3.33333333333333,3,3.0625,7,2.5,3.4,3,5.5,4.75,4.16666666666667,1.66666666666667,4,3,"Conservative"
100,1349,1,"R_7LO08lw801sObrz",1,"67191dfe860aa0ca395ac34b",6,1,2,6,1,1,2,2,9,6,6,6,3,3,4,5,7,1,1,2,1,1,2,4,3,5,6,3,3,2,6,4,1,1,2,6,7,1,6,2,2,2,3,1,1,6,2,3,1,1,7,7,2,1,7,7,6,1,2,1,6,2,2,1,1,7,1,1,6,6,2,6,5,3,4,5,1,3,40,"Darryl showed a long, escalating pattern of violence, ignored a restraining order, and then chased Frankie into the street while she was bleeding and begging for help. As a husband and father, this case cuts deep. Despite Frankie's best efforts to defend herself, he continued to use violence. A 40-year sentence holds him completely responsible and reflects the gravity of taking a life in such a cruel manner.","Frankie deserves justice, the community is protected, and it is made abundantly evident that domestic abuse and disobeying restraining orders will have dire repercussions.",50,1,2,6,3,"The study was definitely engaging, especially the parts that pushed me to think through real-world justice scenarios. As a parent and someone who’s worked in leadership for years, I appreciated how the questions explored nuance instead of easy extremes.",2,402,NA,NA,NA,2,6,2,4,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,0.201595672158449,1.5,4,1,2.125,-1.521930650578,-0.660167489209777,6,2.66666666666667,4,3,5.5,4,2.66666666666667,2.33333333333333,1.5,1.5,1.66666666666667,2.33333333333333,2.0625,1.8,1.125,1.6,1.5,1.25,3.25,1.66666666666667,2.33333333333333,1.25,1.71428571428571,"Liberal"
100,2636,1,"R_7SigrZuSsacXs5v",1,"673f58421b143a15bc2367c1",3,5,2,5,2,1,6,6,9,7,7,7,2,1,4,2,7,2,5,6,5,5,4,2,4,6,6,3,6,6,6,6,3,6,3,4,6,1,7,3,3,5,5,5,2,6,4,5,4,1,7,7,1,2,6,7,6,2,2,1,6,5,1,6,1,3,6,6,3,6,4,4,6,5,4,6,3,5,35,"I think that he did not intend to kill Frankie when he hit her, but he still needs to serve time for this crime. I really want to believe that this crime was intended to be a robbery, and it just went horribly wrong. ","Giving the family some relief and justice for their victim, Franklie, and I think the perpetrator will serve the amount of time they deserve for this crime. ",47,2,1,4,5,"I gave honest responses about my beliefs and true feelings about the crime presented and the other questions asked of me. ",1,401,NA,NA,NA,5,6,3,6,2,4,2,1,1,2,1,1,2,1,2,2,5,5,1,0.0468166376678649,5,4.5,1.5,4.25,0.163063998276215,0.10494031797204,7,1.33333333333333,3.6,4.66666666666667,6,5.2,5,3.66666666666667,4.5,3,1.66666666666667,4.33333333333333,3.6875,3.6,1.625,1.8,3.25,5.5,4.5,3.1,1.66666666666667,5.25,3.71428571428571,"Conservative"
100,1430,1,"R_7zAMmsWacyW16jF",1,"5d913db636ea240014f8cd91",4,1,4,7,3,1,3,2,9,5,2,5,2,2,4,2,7,1,2,2,2,1,2,3,1,2,3,1,1,5,7,5,3,1,1,6,6,1,7,1,4,4,4,1,1,7,3,1,1,1,7,7,1,1,7,7,5,4,1,1,4,2,1,1,1,5,1,1,6,7,1,4,4,1,1,5,1,1,20,"It was planned and it is likely he will do it again.","It will give him the opportunity to remove himself from that group of criminals and exit the criminal life.",36,2,4,4,1,"",3,400,NA,NA,NA,4,4,1,5,1,2,2,1,3,1,1,1,1,1,3,4,3,2,1,-1.11802636258772,2.5,2.5,2,2.375,-1.32369598600692,-1.22086117429732,3.5,2.33333333333333,2.8,2.66666666666667,2.5,2.6,2.33333333333333,3,1,2,1,4,2.3125,1.4,1,2.6,1.25,1.75,1.75,1.56666666666667,1.33333333333333,1.75,1.57142857142857,"Liberal"
100,1029,1,"R_3QGHGZ6GDjjDBOr",1,"6811ae8d25eeeceed5d39e96",4,1,4,6,1,1,1,1,9,4,4,5,3,1,4,6,7,1,2,1,1,1,3,5,4,3,5,3,4,7,5,4,4,4,4,5,6,4,4,4,4,5,4,6,5,1,4,5,1,4,7,7,1,1,7,7,7,1,1,1,7,4,4,4,1,7,4,4,7,7,4,4,4,4,5,5,5,5,28,"It is what he deserves for his actions","Change his morals from the second chance handed to him",62,2,1,4,4,"",3,399,NA,NA,NA,4,4,2,3,3,3,2,4,3,7,1,1,1,1,1,1,1,1,1,-0.450940956843525,2.5,3,1,1.875,-1.72016531514909,-1.08555313599631,4,2.33333333333333,3,3.33333333333333,4,3.6,4.66666666666667,3.66666666666667,4,2.5,4,4.33333333333333,3.9375,5.4,1.375,1,3.25,2.5,4.75,2.83333333333333,2.66666666666667,1.25,1.85714285714286,"Moderate"
100,2354,1,"R_525O6cHzwpx70tL",1,"67e2ed15da79347d97d600c6",4,5,4,5,5,5,5,6,9,6,5,6,5,5,4,5,6,4,4,5,5,5,1,5,4,4,6,4,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,5,4,3,4,5,5,5,5,5,5,2,4,4,4,5,1,1,1,4,5,4,5,4,4,5,5,7,7,6,7,7,7,6,7,7,25,"I gave 25 years  sentence to  Darryl because he deserves it as a punishment, it serves him right ","The sentence will bring about justice ",48,2,1,4,7,"I found the study to be easy and clear ",2,398,NA,NA,NA,4,4,3,3,4,4,3,4,2,5,3,3,4,4,4,7,4,3,2,-0.989036485555881,4.5,3.5,5,4.625,0.460415995132842,-0.26431024521152,5.5,4,4.6,2.66666666666667,5,3.6,4.33333333333333,4,5,3.5,4.33333333333333,4,4.1875,4.6,3.875,3.6,4.5,4,7,4.46666666666667,3.66666666666667,4.75,4.28571428571429,"Conservative"
100,1061,1,"R_5E44B3MVfrTdYEn",1,"5e64a02eb7d70b20f250b129",2,5,1,3,6,3,5,6,9,6,6,5,4,5,4,3,7,5,3,2,6,2,6,4,7,6,7,3,6,2,6,6,3,6,5,5,5,5,5,5,2,6,3,3,1,6,5,6,2,2,5,6,3,3,6,7,5,2,4,2,5,5,1,5,2,3,5,7,3,6,5,6,5,4,5,6,1,4,50,"Because he brutally beat and killed a man. He deserves to spend the rest of his life in prison. ","He committed murder and needs to be off the streets for the rest of his life. ",67,2,1,4,2,"Interesting study, so thank you. 
I feel when anyone brutally murders another human being they deserve life in prison. They need to be taken off the streets. ",3,397,NA,NA,NA,6,7,5,4,2,3,3,3,3,2,3,2,2,1,3,3,5,5,1,1.38354390895301,5.5,6,4.5,5.375,1.05511998884609,1.21933194889955,6,4,4.8,5.66666666666667,6.5,6,3.66666666666667,3.66666666666667,5.5,3,4.33333333333333,3.66666666666667,3.9375,3.4,2.25,2.8,3.25,5.5,3.75,3.3,3,3.25,3.14285714285714,"Liberal"
100,1212,1,"R_6VOSpKRbQK0gsUJ",0.300000012,"67e069199f5b036960b0cc5f",4,5,2,6,2,1,6,5,9,5,4,6,5,3,4,5,7,2,3,3,4,3,5,2,5,5,5,5,4,5,5,6,5,4,6,3,5,3,5,4,7,6,6,3,1,7,6,6,1,2,7,7,1,1,7,7,5,3,4,3,6,5,2,6,2,6,2,1,6,6,3,5,2,6,1,6,4,4,25,"Most sentences given by judges for similar charges range from 20 to 30 years. I therefore feel that 25 years in prison is a fair sentence for Darryl.","Darryl will have an opportunity to rehabilitate and have a chance to reintegrate back into the society after serving the sentence. I also feel that the sentence would serve as justice for the deceased.",32,2,1,4,2,"No additional comments.",3,396,NA,NA,NA,4,6,2,6,3,5,3,3,2,1,1,1,1,1,3,2,2,2,1,-0.701097983997598,4.5,4,1.5,3.875,-0.134287998580412,-0.417692991289005,4.5,3.33333333333333,3.8,5.33333333333333,5,5.2,4.66666666666667,4.66666666666667,5,4,3.33333333333333,6.33333333333333,4.6875,3.4,1.125,3,3.75,1.75,2.75,2.46666666666667,2.66666666666667,3.25,3,"Liberal"
100,2128,1,"R_5rMKci3HLzFzcuS",0.800000012,"6696fd1fb46668008566a9bd",5,4,3,4,4,3,3,4,9,5,1,7,1,1,4,4,7,2,5,2,4,1,4,3,7,4,4,7,5,3,2,4,3,4,1,4,5,3,5,1,1,4,1,3,1,7,5,4,1,1,7,7,1,1,7,7,1,5,7,7,3,5,3,3,4,5,3,4,4,7,1,4,7,1,5,6,6,4,10,"There is no concrete evidence that Darryl intended to murder Frankie. A person's intention matters alot incases like these, cause it indicates future probability of a person recommiting a crime in the future. Darryl's breath smelling of alcohol indicates that he was drunk when he committed the crime. This complicates things, because alcohol can make someone commit violent acts or do things that they wouldn't have otherwise done if they were sober. However, Darryl has a history of domestic abuse, so he is is a threat to Frankie and society overall. Therefore, he should get 10 years in prison.","To think about what he has done and to learn not to commit violent acts towards people. ",34,1,1,3,3,"The survey was well written, and there were no errors in the study",2,395,NA,NA,NA,3,5,4,5,6,4,3,3,1,1,1,1,1,1,7,5,3,4,1,-2.17966864327021,3.5,4.5,3.5,3.75,-0.233405330865954,-1.20653698706808,3,1,1.8,5.33333333333333,4,4.8,5,4.33333333333333,2.5,3.5,2.33333333333333,2,3.3125,2.8,1,6.2,3.75,3.5,5.5,3.46666666666667,2.33333333333333,3,2.71428571428571,"Liberal"
100,477,1,"R_76gwW1dsQ83VqCU",1,"67ac5678d6ff3c43d30b333f",1,5,1,5,1,1,6,6,9,6,6,5,5,5,4,5,7,5,5,4,4,5,3,3,2,5,6,5,7,2,4,2,1,4,6,3,7,3,6,2,4,2,3,5,4,4,4,5,1,1,7,7,7,1,7,7,4,1,1,1,6,2,2,1,1,7,1,1,7,6,1,1,1,1,1,6,1,1,35,"Darryl chose to attack Frankie and kept going even when he should’ve stopped. That’s not self-defense, and it caused someone to die, so it deserves a long sentence.","It holds him responsible, keeps others safe, and shows there are real consequences for violence.",29,2,1,5,5,"",3,394,NA,NA,NA,7,7,3,5,4,5,1,2,3,4,1,1,1,1,4,2,1,1,1,0.132758773182644,6,5,1,4.5,0.361298662847299,0.247028718014972,6,4.33333333333333,5,3.33333333333333,5.5,4.2,4.66666666666667,2.33333333333333,5,3,2.33333333333333,3,3.3125,4.4,1.75,1.8,1.5,1,1,1.96666666666667,3.66666666666667,4.5,4.14285714285714,"Conservative"
100,1803,1,"R_3SeNsAsNfwlaB05",1,"67cf60241dff02d9e0dab2b6",1,1,1,1,1,1,1,1,9,1,1,7,1,1,4,1,6,3,1,1,1,1,1,7,1,1,1,1,1,1,7,3,1,1,1,6,1,1,7,1,1,3,1,1,1,7,1,1,1,1,7,7,1,1,7,7,6,1,1,1,7,1,1,1,1,5,3,2,5,7,4,6,4,4,7,6,1,6,25,"I would give Darryl 25 years because he started the fight—not in self-defense—and continued beating Frankie after he was down.","This sentence deters vigilante violence to protect society from repeat offenders.",51,2,1,5,3,"none",3,393,NA,NA,NA,7,7,7,1,1,2,7,1,1,1,1,1,1,1,2,1,3,3,2,-0.701097983997598,4,7,1,3.25,-0.629874660008123,-0.66548632200286,1,1,1,1,1,1,1,1.66666666666667,1,4.5,1,1.66666666666667,1.6875,1,1,1.2,1,2.75,4.5,1.73333333333333,2,1,1.42857142857143,"Liberal"
100,1866,1,"R_5uVheX0PNz4JaBv",1,"668a6f07c623b9b9500b962f",3,5,2,5,2,2,5,7,9,5,3,6,2,2,4,4,6,2,2,2,3,2,6,1,7,6,3,6,6,6,2,6,5,6,4,2,4,3,4,2,6,6,6,3,2,2,5,5,5,7,3,1,7,7,2,1,5,4,5,3,3,7,4,5,6,1,5,6,1,1,2,2,6,1,7,4,3,1,50,"Darryl is a malignant, abusive subhuman and he should not be allowed a chance to abuse anyone again. He repeatedly used violence against Frankie. I would give him a swift death penalty if I were allowed to.","My intention is to not allow him to abuse other people again. ",61,1,1,3,7,"no comments",2,392,NA,NA,NA,5,6,3,7,6,6,4,4,2,6,5,7,6,7,3,5,7,7,2,0.995350443968003,5,4.5,2,4.375,0.262181330561757,0.62876588726488,4,2,2.8,6.66666666666667,4.5,5.8,6,5.66666666666667,5,5,3,6,5.125,4.2,6.375,4,5.5,6.25,4.25,5.2,2.66666666666667,2.25,2.42857142857143,"Conservative"
100,1115,1,"R_3XgI5SGdJKDFEu6",1,"5e40c06ac0507c307ee951eb",2,6,4,6,4,1,7,6,9,6,5,6,4,2,4,4,7,2,6,5,5,3,6,3,5,6,5,7,5,7,4,6,7,5,6,4,4,5,6,6,5,6,4,6,2,7,4,6,2,1,3,7,7,6,2,2,3,2,5,1,6,7,4,5,2,2,6,6,1,6,4,7,5,6,6,7,2,2,50,"Daryl was found guilty of murder regardless of whether they deemed it second degree. Most people can see that Darryl was responsible for the death of Frankie most likely from the final kick which was cause by Darryl.","This should hopefully remind people that violence should never be the answer to solving disputes. It should encourage people to work out their problems and encourage them to think twice before engaging in violence.",25,1,4,4,7,"I thought this study was engaging and interesting.",3,391,NA,NA,NA,6,4,2,5,4,4,4,2,2,1,5,1,6,6,5,2,6,7,1,1.38354390895301,6,3,2.5,4.5,0.361298662847299,0.872421285900153,5.5,2.66666666666667,3.8,5.33333333333333,5.5,5.4,6.33333333333333,5.66666666666667,5.5,4,4.33333333333333,5,5.1875,3.8,4.25,3,4.5,6.25,3.75,4.2,2.33333333333333,4.75,3.71428571428571,"Conservative"
100,659,1,"R_1eaaJPnGr22T8xS",1,"6266a849331cc893a5b22cf6",6,2,1,7,1,1,1,7,9,5,6,4,4,2,4,7,7,1,2,2,2,1,5,4,4,6,5,6,5,6,6,6,4,7,7,6,7,2,6,5,7,6,6,4,4,7,5,6,1,1,7,7,1,1,7,7,1,7,7,7,1,7,5,5,2,7,1,1,7,6,5,5,6,6,7,6,6,5,10,"Ten years in prison is enough for him to realize what he did was wrong, but still leave him time on the outside to have a new life.","Punishment, but with a chance at redemption/rehabilitation after.",58,1,2,6,3,"",2,390,NA,NA,NA,2,7,1,4,2,2,1,2,4,1,1,1,1,1,7,7,1,1,1,-2.17966864327021,2,4,1,2.75,-1.02634398915029,-1.60300631621025,5.5,3.33333333333333,4.2,4.33333333333333,5.5,4.8,5.66666666666667,4,7,1.5,3,6.33333333333333,4.625,4,1,7,4.75,1,6,3.66666666666667,3,1.75,2.28571428571429,"Liberal"
100,779,1,"R_6hYlMAafQHmCESn",1,"63e5e4a0e6325fe0fabe8ee6",6,1,6,7,1,1,5,1,9,3,2,5,2,1,4,1,7,1,3,3,1,1,1,5,1,2,1,1,1,1,7,1,1,1,2,6,5,1,7,1,1,1,1,1,1,7,4,4,1,1,7,7,1,1,7,7,7,1,3,1,6,1,1,1,1,7,1,1,7,6,3,7,2,2,1,5,1,1,20,"It was a vengeful and brutal murder with intent to harm. This form of crime should not be acceptable in a stable society. The sentence should be long enough for some justice in this case.","A better society, deterrents against violent crimes, a fairer criminal justice system.",49,1,1,4,2,"Good luck with this research. Hope these responses help.",3,389,NA,NA,NA,2,2,1,3,1,2,3,1,3,1,1,1,1,1,1,2,1,1,1,-1.11802636258772,1.5,1.5,1,1.75,-1.81928264743463,-1.46865450501117,2.5,2,2.2,1.66666666666667,1.5,1.6,1,1,1.5,2.5,1,1,1.25,2.2,1,1.6,1,1,1.25,1.33333333333333,1,2,1.57142857142857,"Liberal"
100,895,1,"R_11iJ5mcgQxw401B",0.899999976,"67d1af22429207c7c4bd0d63",6,1,5,7,2,1,4,2,9,6,5,5,4,4,4,5,7,1,1,4,2,1,4,2,5,5,5,4,4,5,7,4,2,2,2,6,7,2,7,5,2,2,6,4,2,6,5,5,2,1,6,6,2,2,6,7,6,2,2,2,6,2,2,1,1,6,2,2,6,7,3,6,4,5,4,6,2,5,30,"Darryl had planned his moves and was very violent, and this resulted in the death of Frankie. Although it was not necessarily a first-degree murder as it was not planned thoroughly beforehand, it was an obviously intentional and cruel killing, and it should be heavily punished.","This sentence is aimed at deterring Darryl and other people from committing violent crimes, to adapt the punishment to the severity of the offense, to keep the society safe against a potentially violent criminal, and to permit possible rehabilitation, although violent criminals are in most cases hard to remediate.",41,1,1,4,2,"I found the study to be well-structured and clear.",3,388,NA,NA,NA,2,3,1,6,1,2,1,1,3,2,2,2,2,1,2,2,2,2,1,-0.284169605407477,1.5,2,1.5,2,-1.62104798286354,-0.952608794135511,5.5,3.66666666666667,4.4,5,5,5,4.33333333333333,2.33333333333333,2,1.5,2.66666666666667,3.33333333333333,2.8125,3.6,1.75,2,1.5,2,3.75,2.36666666666667,2.33333333333333,2,2.14285714285714,"Liberal"
100,1151,1,"R_6B2MkYr59GPkhdB",1,"6462217d7bd09447661ed6a4",7,2,4,6,2,1,2,2,9,4,1,7,2,2,4,2,7,1,1,2,2,1,2,4,2,6,3,3,3,3,7,3,1,2,1,7,7,1,7,1,2,3,4,1,1,7,2,1,3,2,6,6,5,3,6,7,6,3,4,2,5,4,2,2,2,6,2,2,6,5,2,2,2,3,2,4,3,6,25,"I only seriously considered values between 20 and 30 years, I won't assume to know more than the average judge. Within that interval, I picked the middle because of two competing factors: one is that the details of the crime are really quite bad/disturbing, the other is that perhaps Darryl wouldn't have done this without an obviously untreated alcohol problem.","Ideally, some sort of rehabilitation? You may have intuited this from my other answers, but I don't think prison is for retribution, separation from society is punishment enough. Honestly it's hard to imagine what that rehabilitation looks like, but at the very least Darryl needs to not drink. (I don't want to be a total softie, since the details of the crime really are rather gruesome.)",37,1,1,6,2,"I don't have any major comments off the top of my head, but if anything comes to mind, I'll message you on Prolific. (It's not important, but I was wondering if you'd ask about baseball in addition to basketball and soccer on that page!)

I appreciated knowing that a typical sentence for the crime described was 20-30 years, otherwise getting a starting baseline for my response would have been quite difficult and I'd have had very little confidence in my answer. As is, I feel confident in my answer.",2,387,NA,NA,NA,1,4,2,4,1,1,1,1,1,1,2,2,2,1,2,3,2,2,1,-0.989036485555881,1.5,3,1.5,2,-1.62104798286354,-1.30504223420971,2.5,1.66666666666667,2,2.66666666666667,4.5,3.4,3,1.66666666666667,1.5,1,1,3,1.9375,1.2,2.5,2.8,2.5,2,3.25,2.36666666666667,1.33333333333333,1.5,1.42857142857143,"Liberal"
